2;1;544.4570179429138
3;2;727.0303630778642
4;3;636.0777329185182
5;4;730.467382874612
6;5;613.4907533875694
7;6;724.9946457202111
8;7;674.0617619287434
9;8;726.8964030327951
10;9;1136.9037933988893
11;10;827.6222404522329
12;11;951.5477189050386
13;12;577.0933251783232
14;13;816.6290643089948
15;14;998.4316544390177
16;15;476.8696537054576
17;16;518.9875230607629
18;17;698.5162154962518
19;18;671.984860771885
20;19;609.3242278922519
21;20;633.4987819411967
22;21;557.7833392420197
23;22;577.9164691237486
24;23;742.6959585570373
25;24;778.9598508383373
26;25;623.6626183882668
27;26;401.3842252166279
28;27;398.40109639033216
29;28;386.1759020892793
30;29;407.7452533496625
31;30;540.1408073729519
32;31;611.2395357592774
33;32;604.998597346654
34;33;396.520725563831
35;34;471.7550517863281
36;35;474.0719952753766
37;36;499.03463728931933
38;37;680.2585265504846
37;38;680.2585265504846
36;37;499.03463728931933
35;36;474.0719952753766
34;35;471.7550517863281
33;34;396.520725563831
32;33;604.998597346654
31;32;611.2395357592774
30;31;540.1408073729519
29;30;407.7452533496625
28;29;386.1759020892793
27;28;398.40109639033216
26;27;401.3842252166279
25;26;623.6626183882668
24;25;778.9598508383373
23;24;742.6959585570373
22;23;577.9164691237486
21;22;557.7833392420197
20;21;633.4987819411967
19;20;609.3242278922519
18;19;671.984860771885
17;18;698.5162154962518
16;17;518.9875230607629
15;16;476.8696537054576
14;15;998.4316544390177
13;14;816.6290643089948
12;13;577.0933251783232
11;12;951.5477189050386
10;11;827.6222404522329
9;10;1136.9037933988893
8;9;726.8964030327951
7;8;674.0617619287434
6;7;724.9946457202111
5;6;613.4907533875694
4;5;730.467382874612
3;4;636.0777329185182
2;3;727.0303630778642
1;2;544.4570179429138
41;40;632.6884323751094
42;41;623.4841359289004
43;42;497.7096459550056
44;43;737.9650446876342
45;44;726.1243766080402
46;45;655.5735258761343
47;46;919.8479816514568
48;47;932.7266992805768
49;48;879.5284029537561
50;49;579.8558228224905
51;50;727.8459793752704
52;51;882.4854033873899
53;52;665.9595327948483
54;53;373.80243061902735
55;54;512.6027350767108
56;55;613.6145056676226
57;56;838.3967706038804
58;57;796.3111883998869
59;58;1270.6284426264904
60;59;822.5035271047292
61;60;718.5911118905611
62;61;383.6537923023896
18;62;1818.4839730007043
21;18;1901.8858907606846
25;21;2617.2991769074047
30;26;1593.7048188972944
35;30;2599.742123217216
63;35;272.58114195298833
64;63;446.1149123646603
65;64;358.75232525956824
66;65;1704.240171091383
67;66;539.2508317842398
68;67;511.2592617321478
69;68;462.6157788160452
70;69;493.5465448078431
71;70;448.2860041424919
72;71;709.6989538735013
73;72;668.54157471191
74;73;546.2272970226038
75;74;701.0372421929748
76;75;571.8266255872431
77;76;679.3931140345983
78;77;648.0795895854174
79;78;640.9253261250237
80;79;572.4116082232024
81;80;795.5816733550258
80;81;795.5816733550258
79;80;572.4116082232024
78;79;640.9253261250237
77;78;648.0795895854174
76;77;679.3931140345983
75;76;571.8266255872431
74;75;701.0372421929748
73;74;546.2272970226038
72;73;668.54157471191
71;72;709.6989538735013
70;71;448.2860041424919
69;70;493.5465448078431
68;69;462.6157788160452
67;68;511.2592617321478
66;67;539.2508317842398
65;66;1704.240171091383
64;65;358.75232525956824
63;64;446.1149123646603
35;63;272.58114195298833
30;35;2599.742123217216
26;30;1593.7048188972944
21;25;2617.2991769074047
18;21;1901.8858907606846
62;18;1818.4839730007043
61;62;383.6537923023896
60;61;718.5911118905611
59;60;822.5035271047292
58;59;1270.6284426264904
57;58;796.3111883998869
56;57;838.3967706038804
55;56;613.6145056676226
54;55;512.6027350767108
53;54;373.80243061902735
52;53;665.9595327948483
51;52;882.4854033873899
50;51;727.8459793752704
49;50;579.8558228224905
48;49;879.5284029537561
47;48;932.7266992805768
46;47;919.8479816514568
45;46;655.5735258761343
44;45;726.1243766080402
43;44;737.9650446876342
42;43;497.7096459550056
41;42;623.4841359289004
40;41;632.6884323751094
39;40;614.9408407281423
40;39;614.9408407281423
90;91;456.8109586914315
89;90;472.64469734209666
88;89;649.042311092337
87;88;558.598884195247
86;87;634.3940766302998
85;86;642.3220081312603
84;85;987.6345661717493
83;84;779.5290347847
82;83;702.2056278548165
74;82;653.0868217105856
82;74;653.0868217105856
83;82;702.2056278548165
84;83;779.5290347847
85;84;987.6345661717493
86;85;642.3220081312603
87;86;634.3940766302998
88;87;558.598884195247
89;88;649.042311092337
90;89;472.64469734209666
91;90;456.8109586914315
93;92;385.08894750448917
59;93;786.8023040800754
93;59;786.8023040800754
92;93;385.08894750448917
95;94;857.363367708904
96;95;838.7458263517515
97;96;867.4054929455508
98;97;639.6670347910742
99;98;544.2257013659438
100;99;637.0667988045094
101;100;652.1346564930024
102;101;511.4099216733346
103;102;550.6350832832553
104;103;588.9001160615963
105;104;917.8603373085213
106;105;1077.2039219045705
107;106;610.1236343943932
135;107;1202.3473747369078
140;135;3131.3434782456648
143;140;2155.347601254291
145;143;1410.1071758820424
149;145;2198.9217388130746
154;149;2683.446561497624
108;154;543.5134708562124
109;108;370.1827328400188
110;109;356.8049144666595
111;110;2443.238896964089
69;111;936.4714106848742
111;69;936.4714106848742
110;111;2443.238896964089
109;110;356.8049144666595
108;109;370.1827328400188
154;108;543.5134708562124
153;154;719.1981519043443
152;153;466.30982806133994
151;152;453.0314942725433
150;151;550.7083735761157
149;150;522.1920616260794
148;149;642.5997848195785
147;148;407.1662549233316
146;147;382.194424729198
145;146;771.3392952111948
144;145;723.6652658991969
143;144;688.4292262083486
142;143;713.3568998563
141;142;695.9932406403733
140;141;745.9974735223836
139;140;785.4867296430957
138;139;625.8750874551903
137;138;561.6034806792302
136;137;458.4411843542741
135;136;699.9374088604693
107;135;1202.3473747369078
106;107;610.1236343943932
105;106;1077.2039219045705
104;105;917.8603373085213
103;104;588.9001160615963
102;103;550.6350832832553
101;102;511.4099216733346
100;101;652.1346564930024
99;100;637.0667988045094
98;99;544.2257013659438
97;98;639.6670347910742
96;97;867.4054929455508
95;96;838.7458263517515
94;95;857.363367708904
136;135;699.9374088604693
137;136;458.4411843542741
138;137;561.6034806792302
139;138;625.8750874551903
140;139;785.4867296430957
141;140;745.9974735223836
142;141;695.9932406403733
143;142;713.3568998563
144;143;688.4292262083486
145;144;723.6652658991969
146;145;771.3392952111948
147;146;382.194424729198
148;147;407.1662549233316
149;148;642.5997848195785
150;149;522.1920616260794
151;150;550.7083735761157
152;151;453.0314942725433
153;152;466.30982806133994
154;153;719.1981519043443
149;154;2683.446561497624
145;149;2198.9217388130746
143;145;1410.1071758820424
140;143;2155.347601254291
135;140;3131.3434782456648
135;106;1802.5748698795023
74;70;2242.0300793239126
84;74;2133.6648054800353
74;84;2133.6648054800353
70;74;2242.0300793239126
100;104;2302.1486643504586
106;135;1802.5748698795023
57;49;4700.402521596434
107;58;634.0016148655002
58;107;634.0016148655002
49;57;4700.402521596434
116;49;1765.5161393292585
115;116;671.2693035334031
114;115;1394.0764404172426
113;114;1208.952016693974
112;113;1254.4124796379367
113;112;1254.4124796379367
114;113;1208.952016693974
115;114;1394.0764404172426
116;115;671.2693035334031
49;116;1765.5161393292585
118;117;731.4023503737008
119;118;455.0179697800212
120;119;711.3536948262581
121;120;511.18242103987217
122;121;430.8966459876941
123;122;815.2243466258906
124;123;603.2799622669191
125;124;621.0389947831451
126;125;404.30432074139725
127;126;641.6436666655084
128;127;716.5312785146434
129;128;731.7460464951164
130;129;782.5135894971286
131;130;482.2494850083429
132;131;653.9370544655177
133;132;501.1341135494026
134;133;664.6386081886869
135;134;1194.295720461084
134;135;1194.295720461084
133;134;664.6386081886869
132;133;501.1341135494026
131;132;653.9370544655177
130;131;482.2494850083429
129;130;782.5135894971286
128;129;731.7460464951164
127;128;716.5312785146434
126;127;641.6436666655084
125;126;404.30432074139725
124;125;621.0389947831451
123;124;603.2799622669191
122;123;815.2243466258906
121;122;430.8966459876941
120;121;511.18242103987217
119;120;711.3536948262581
118;119;455.0179697800212
117;118;731.4023503737008
128;123;2850.0061766843105
134;128;3213.36082683509
123;128;2850.0061766843105
128;134;3213.36082683509
156;155;1425.4069126851584
157;156;878.7737234033314
158;157;654.2229301446193
159;158;580.6388684783266
160;159;602.5163138487867
161;160;602.5389949308671
162;161;654.6428883604837
163;162;425.95528226318504
164;163;559.7600870709196
165;164;822.448133982885
166;165;508.6000311973328
167;166;475.68106913241525
168;167;594.9022894700427
169;168;1022.5802830135847
170;169;581.7594368522798
171;170;616.733159498213
172;171;395.64758609901685
173;172;2130.365497707918
174;173;565.2093632698148
175;174;516.4224146871788
176;175;1198.5154042542754
175;176;1198.5154042542754
174;175;516.4224146871788
173;174;565.2093632698148
172;173;2130.365497707918
171;172;395.64758609901685
170;171;616.733159498213
169;170;581.7594368522798
168;169;1022.5802830135847
167;168;594.9022894700427
166;167;475.68106913241525
165;166;508.6000311973328
164;165;822.448133982885
163;164;559.7600870709196
162;163;425.95528226318504
161;162;654.6428883604837
160;161;602.5389949308671
159;160;602.5163138487867
158;159;580.6388684783266
157;158;654.2229301446193
156;157;878.7737234033314
155;156;1425.4069126851584
159;156;2103.4774754820614
164;159;2845.412543087017
169;164;3183.222794045231
164;169;3183.222794045231
159;164;2845.412543087017
156;159;2103.4774754820614
178;177;692.3586520831155
177;178;692.3586520831155
180;179;683.1172343710723
181;180;924.6603094525725
182;181;874.829837810467
183;182;500.33793605570605
184;183;741.9900611260268
185;184;524.0236723219093
186;185;626.0691044198367
187;186;677.0155227390276
188;187;818.6813073526502
189;188;851.6173708805446
190;189;703.0984455600883
191;190;569.6941306926619
192;191;573.0953082764847
193;192;565.0912877113627
194;193;733.7810920837096
195;194;563.041184347942
196;195;742.0477249679557
197;196;927.1923284928916
198;197;741.4059624110956
199;198;653.8256359023602
200;199;637.6070406450747
201;200;810.4787043820745
202;201;636.5687888430641
203;202;956.586017427506
204;203;732.4327269726386
205;204;613.767282456515
206;205;798.2404154026867
207;206;441.69171432669935
208;207;1884.3018935593798
209;208;823.3829150128378
210;209;471.81399177082994
211;210;968.6892278225852
212;211;753.5448409272634
213;212;786.4486698440878
214;213;551.5713043385367
215;214;808.8744239112947
216;215;856.385201018342
217;216;840.6279871548585
218;217;747.3818891096156
219;218;559.095709169103
220;219;851.1854281297304
221;220;560.3663606500688
222;221;825.5251714955151
223;222;742.0416136846568
224;223;623.2410010168793
