1;2;1027.280873
1;319;9.062544346
2;1;1027.280873
2;3;785.9391174
3;2;785.9391174
3;4;1010.642024
4;3;1010.642024
4;5;756.1225751
5;4;756.1225751
5;6;612.0430558
6;5;612.0430558
6;7;488.7766869
7;6;488.7766869
7;8;437.7222742
7;27;932.8346722
7;28;439.5623023
7;114;417.7038877
7;318;79.48472634
8;7;437.7222742
8;9;648.0441123
9;8;648.0441123
9;10;464.9880875
9;216;338.3564671
9;217;751.8278323
10;9;464.9880875
10;11;698.7604917
10;196;637.3154549
10;215;705.9285594
11;10;698.7604917
11;12;547.7184995
11;195;452.7758986
11;196;824.9621627
11;264;619.2857234
12;11;547.7184995
12;13;443.4756857
13;12;443.4756857
13;14;458.8935899
13;149;482.4480398
13;150;668.4216313
14;13;458.8935899
14;15;501.9885271
15;14;501.9885271
15;16;375.4272156
15;19;2504.212905
15;87;381.3354089
15;88;419.4122843
15;150;379.6051028
15;151;954.5729279
15;299;1361.144498
15;316;294.6010306
16;15;375.4272156
16;17;695.9946684
16;252;535.6591188
17;16;695.9946684
17;18;676.1089784
18;17;676.1089784
18;19;973.354571
18;108;428.4769911
18;109;799.278785
18;188;529.1858499
18;189;533.0575232
19;15;2504.212905
19;18;973.354571
19;20;928.3893342
19;131;624.6304308
19;315;5.882063666
20;19;928.3893342
20;21;731.2094216
20;186;428.3709746
20;187;360.047769
21;20;731.2094216
21;22;961.7997617
21;48;318.1882128
21;135;530.2944108
21;209;522.8868129
21;210;643.0145306
21;314;13.57864801
22;21;961.7997617
22;23;726.533867
23;22;726.533867
23;24;782.8400902
24;23;782.8400902
24;25;759.0972306
25;24;759.0972306
26;27;669.3045356
27;7;932.8346722
27;26;669.3045356
28;7;439.5623023
28;29;429.086302
29;28;429.086302
29;30;422.6944566
30;29;422.6944566
30;31;464.7918425
31;30;464.7918425
31;32;450.0144925
31;64;612.3673011
31;65;453.4386007
32;31;450.0144925
32;33;479.4214064
33;32;479.4214064
33;34;319.8406354
33;282;429.2845892
33;283;455.1245769
34;33;319.8406354
34;35;455.3909475
35;34;455.3909475
35;36;471.1177078
35;267;443.2630163
35;268;228.3382969
36;35;471.1177078
36;37;426.2482694
37;36;426.2482694
37;38;643.8017689
37;93;545.7983958
37;94;395.434447
38;37;643.8017689
38;39;630.7876674
38;363;524.4038487
39;38;630.7876674
39;40;302.6875505
39;93;1028.395702
39;142;689.2523234
39;143;381.4499246
40;39;302.6875505
40;41;511.753506
40;104;740.831727
40;143;382.1634593
40;168;350.7325935
41;40;511.753506
41;42;818.0233344
42;41;818.0233344
42;43;408.8754874
42;250;627.6828885
42;251;483.4322128
43;42;408.8754874
43;44;424.0070944
44;43;424.0070944
44;45;444.0812647
45;44;444.0812647
45;46;511.2642057
45;51;896.1387291
45;52;511.2062369
46;45;511.2642057
46;47;477.8909815
47;46;477.8909815
47;48;618.1232853
48;21;318.1882128
48;47;618.1232853
49;50;575.9169906
50;49;575.9169906
50;51;701.4780159
51;45;896.1387291
51;50;701.4780159
51;74;461.4028597
52;45;511.2062369
52;53;336.4092833
53;52;336.4092833
53;54;930.0842496
54;53;930.0842496
54;55;226.9654313
54;56;587.9507058
54;90;727.6784556
54;105;450.9102346
54;106;493.9026027
54;191;508.0500772
54;251;608.8354347
55;54;226.9654313
55;56;365.1995511
56;54;587.9507058
56;55;365.1995511
56;57;338.1516804
56;252;481.506642
57;56;338.1516804
57;58;416.20009
57;89;398.8974764
57;90;354.9943976
58;57;416.20009
58;59;423.728834
59;58;423.728834
59;60;407.8287222
60;59;407.8287222
60;61;324.5156956
61;60;324.5156956
61;62;380.3883316
61;148;273.8895539
61;149;439.4842768
61;194;553.8110703
61;195;492.3752729
61;317;276.0871914
62;61;380.3883316
62;63;301.3251805
62;148;369.6426777
62;214;610.6742447
62;317;112.062824
63;62;301.3251805
63;64;426.7168465
63;195;617.7094267
63;215;832.3550465
63;265;514.6341814
63;283;443.9603735
64;31;612.3673011
64;63;426.7168465
65;31;453.4386007
65;66;388.146263
66;65;388.146263
66;67;528.6240612
67;66;528.6240612
67;68;367.4454764
68;67;367.4454764
68;69;496.9604228
69;68;496.9604228
69;70;452.9986698
70;69;452.9986698
70;71;628.7041485
71;70;628.7041485
72;73;580.190885
72;247;783.8569317
72;248;601.4620371
73;72;580.190885
73;74;460.1549727
74;51;461.4028597
74;73;460.1549727
75;76;660.2403542
76;75;660.2403542
76;77;379.8478754
77;76;379.8478754
77;78;310.870984
78;77;310.870984
78;79;605.0761767
78;125;319.8736321
78;359;0
79;78;605.0761767
79;80;357.4002172
79;124;357.9076137
80;79;357.4002172
80;81;481.5114242
81;80;481.5114242
81;82;504.2450361
81;123;732.5369496
81;124;397.6546421
81;238;601.1298882
81;259;416.8011892
81;260;501.7712529
81;286;506.193849
82;81;504.2450361
82;83;551.4512409
83;82;551.4512409
83;84;376.0264649
84;83;376.0264649
84;85;386.0542249
85;84;386.0542249
85;86;378.4536543
85;241;239.5579364
85;242;507.2556911
86;85;378.4536543
86;87;312.4106709
86;362;131.4657373
87;15;381.3354089
87;86;312.4106709
88;15;419.4122843
88;89;253.2257651
88;316;130.1439297
89;57;398.8974764
89;88;253.2257651
90;54;727.6784556
90;57;354.9943976
90;91;390.1466113
90;192;425.2075294
91;90;390.1466113
91;92;425.8671382
92;91;425.8671382
92;93;494.1002302
92;105;597.386592
92;144;407.3282453
92;145;626.0867654
93;37;545.7983958
93;39;1028.395702
93;92;494.1002302
93;363;13.75152189
94;37;395.434447
94;95;411.5717439
95;94;411.5717439
95;96;463.6680493
95;270;431.1395087
95;271;763.0453735
96;95;463.6680493
96;97;340.4094624
97;96;340.4094624
98;99;2237.024132
99;98;2237.024132
99;100;877.7927099
100;99;877.7927099
100;101;766.2972465
101;100;766.2972465
101;102;921.8970969
102;101;921.8970969
102;103;426.4982451
103;102;426.4982451
103;104;518.5117761
104;40;740.831727
104;103;518.5117761
105;54;450.9102346
105;92;597.386592
106;54;493.9026027
106;107;474.7822063
106;213;541.5803427
107;106;474.7822063
107;108;494.0971136
108;18;428.4769911
108;107;494.0971136
109;18;799.278785
109;110;359.7182658
110;109;359.7182658
110;111;452.7229328
110;153;768.8099829
111;110;452.7229328
111;112;479.5167868
112;111;479.5167868
112;113;517.7085777
113;112;517.7085777
113;127;502.61337
113;128;486.4276395
113;156;651.6506539
113;157;556.1494067
114;7;417.7038877
114;115;491.0869978
115;114;491.0869978
115;116;517.3908049
116;115;517.3908049
116;117;599.5871375
116;218;524.7609342
116;219;700.5700932
117;116;599.5871375
117;118;424.8959842
118;117;424.8959842
118;119;489.3753183
119;118;489.3753183
119;120;421.8786159
120;119;421.8786159
120;121;340.7528913
120;198;815.8915795
120;199;589.6787955
120;236;329.3852481
120;237;772.3913816
121;120;340.7528913
121;122;666.9599437
122;121;666.9599437
122;123;303.9421269
123;81;732.5369496
123;122;303.9421269
123;258;365.8198326
123;259;402.4059093
124;79;357.9076137
124;81;397.6546421
125;78;319.8736321
125;126;604.3254411
126;125;604.3254411
126;127;448.3663884
127;113;502.61337
127;126;448.3663884
128;113;486.4276395
128;129;420.609985
129;128;420.609985
129;130;588.8318001
130;129;588.8318001
130;131;542.8551675
131;19;624.6304308
131;130;542.8551675
131;132;708.1454772
131;300;971.4824736
132;131;708.1454772
132;133;508.4960329
133;132;508.4960329
133;134;483.8892514
133;185;600.7556895
133;186;701.5928706
134;133;483.8892514
134;135;374.1509945
135;21;530.2944108
135;134;374.1509945
136;137;830.0623165
137;136;830.0623165
137;138;1501.042988
138;137;1501.042988
138;139;809.8351183
139;138;809.8351183
139;140;406.2269424
140;139;406.2269424
140;141;625.4659587
141;140;625.4659587
141;142;331.7224639
142;39;689.2523234
142;141;331.7224639
143;39;381.4499246
143;40;382.1634593
143;144;384.9181491
144;92;407.3282453
144;143;384.9181491
145;92;626.0867654
145;146;523.1028386
146;145;523.1028386
146;147;246.2815733
147;146;246.2815733
147;148;514.8677632
148;61;273.8895539
148;62;369.6426777
148;147;514.8677632
148;194;421.4514856
149;13;482.4480398
149;61;439.4842768
150;13;668.4216313
150;15;379.6051028
151;15;954.5729279
151;152;410.8161176
152;151;410.8161176
152;153;781.7867986
153;110;768.8099829
153;152;781.7867986
153;154;346.9138876
153;244;243.7528046
154;153;346.9138876
154;155;300.9082095
